year,month,sex,age,race
2014,2,M,28,White
2014,2,M,42,White
2014,2,M,21,White
2014,2,M,47,White
2014,2,M,20,Black
2014,3,M,33,White
2014,3,M,49,White
2014,2,M,72,White
2014,2,F,76,White
2014,3,M,71,White
2014,2,M,31,White
2014,2,M,28,White
2014,3,M,22,White
2014,3,M,48,White
2014,1,M,50,Black
2014,3,M,31,White
2014,3,M,29,White
2014,2,M,14,White
2014,3,M,49,White
2014,3,M,56,White
2014,3,M,35,Black
2014,3,M,45,White
2014,3,M,84,White
2014,3,M,13,White
2014,3,M,26,Asian/Pacific Islander
2014,2,M,46,White
2014,3,M,22,Black
2014,3,F,43,White
2014,2,M,23,White
2014,2,M,46,White
2014,3,M,63,White
2014,2,M,78,Black
2014,2,M,19,Black
2014,3,M,22,Black
2014,2,M,47,White
2014,3,F,42,White
2014,2,F,22,White
2014,2,F,21,Hispanic
2014,3,M,55,White
2014,2,F,41,White
2014,3,F,61,White
2014,3,M,31,White
2014,2,M,43,White
2014,3,M,77,White
2014,2,M,44,White
2014,3,M,43,White
2014,3,F,24,Black
2014,2,M,22,Black
2014,2,M,50,Black
2014,3,M,19,Black
2014,2,M,25,White
2014,2,M,48,White
2014,3,M,48,White
2014,2,M,50,White
2014,3,M,59,White
2014,3,M,41,Black
2014,3,M,66,White
2014,3,M,42,Black
2014,3,M,36,Asian/Pacific Islander
2014,2,M,27,Black
2014,3,M,52,White
2014,3,M,21,White
2014,2,M,56,White
2014,3,M,27,White
2014,4,M,57,White
2014,4,M,31,White
2014,3,M,55,White
2014,4,M,87,White
2014,4,M,73,White
2014,3,M,47,White
2014,4,M,29,White
2014,3,M,36,Black
2014,3,M,67,White
2014,4,M,18,Hispanic
2014,4,M,44,Hispanic
2014,4,M,59,White
2014,4,M,32,Black
2014,3,M,20,White
2014,4,M,24,White
2014,4,M,70,White
2014,4,M,38,White
2014,4,M,31,Black
2014,3,M,38,White
2014,3,M,32,White
2014,3,M,21,Black
2014,3,M,24,Black
2014,4,M,2,White
2014,4,M,66,White
2014,4,M,51,White
2014,3,M,34,Black
2014,4,M,77,White
2014,2,M,51,White
2014,4,F,52,White
2014,4,F,13,White
2014,3,M,27,White
2014,4,M,81,White
2014,3,M,28,White
2014,3,F,54,Hispanic
2014,3,M,18,White
2014,4,F,43,White
2014,2,M,16,Black
2014,3,M,59,White
2014,3,M,58,White
2014,4,M,24,White
2014,3,F,21,White
2014,4,M,44,White
2014,3,M,53,White
2014,4,M,52,White
2014,4,M,27,White
2014,3,M,49,White
2014,4,M,26,White
2014,4,M,65,White
2014,4,M,36,White
2014,4,M,24,White
2014,2,M,40,White
2014,3,M,79,White
2014,4,M,18,White
2014,3,M,69,White
2014,3,M,25,White
2014,4,M,24,Black
2014,4,M,64,White
2014,4,M,56,White
2014,4,M,61,White
2014,4,M,17,White
2014,4,M,23,White
2014,1,M,54,White
2014,4,M,86,White
2014,4,F,42,Black
2014,4,F,26,Black
2014,4,M,28,White
2014,4,M,56,Black
2014,4,M,73,White
2014,5,M,32,White
2014,4,M,7,White
2014,4,M,54,Hispanic
2014,5,M,20,Black
2014,5,M,34,Black
2014,4,M,55,White
2014,5,M,23,White
2014,5,M,26,White
2014,5,M,55,White
2014,4,M,47,Black
2014,5,M,49,White
2014,5,M,37,White
2014,4,F,25,White
2014,5,M,80,White
2014,3,M,63,White
2014,5,F,35,White
2014,5,M,82,White
2014,4,M,43,Black
2014,5,M,20,Black
2014,4,M,20,White
2014,5,M,57,White
2014,4,M,39,White
2014,4,M,52,White
2014,5,M,29,Black
2014,5,F,67,White
2014,5,M,39,White
2014,5,M,43,White
2014,5,M,41,White
2014,3,M,26,Hispanic
2014,5,M,58,White
2014,4,M,39,White
2014,4,M,78,White
2014,4,M,48,White
2014,5,M,29,White
2014,5,F,49,White
2014,4,M,63,White
2014,4,M,32,Black
2014,4,M,29,Black
2014,5,M,42,White
2014,5,F,87,White
2014,3,M,49,White
2014,5,M,49,White
2014,5,M,53,White
2014,5,M,27,Black
2014,4,M,50,White
2014,4,M,17,White
2014,5,M,56,White
2014,4,M,48,Black
2014,5,M,80,White
2014,4,M,25,White
2014,5,M,58,White
2014,4,M,19,Black
2014,4,M,32,White
2014,5,M,39,White
2014,5,M,82,White
2014,5,M,56,White
2014,5,M,62,White
2014,5,M,26,Black
2014,5,M,51,White
2014,5,M,75,White
2014,4,M,19,Black
2014,5,M,21,White
2014,5,M,80,White
2014,5,M,23,White
2014,4,M,56,Black
2014,4,F,45,White
2014,6,M,50,White
2014,5,M,26,White
2014,5,F,54,White
2014,4,M,21,Black
2014,5,M,20,Black
2014,4,M,22,White
2014,4,M,50,White
2014,6,M,26,White
2014,5,M,4,Black
2014,5,M,65,White
2014,4,F,48,White
2014,6,M,47,White
2014,4,M,55,White
2014,5,M,19,Black
2014,5,M,72,White
2014,5,M,68,White
2014,6,F,81,White
2014,5,F,55,White
2014,5,M,33,Black
2014,6,M,50,White
2014,6,M,43,White
2014,6,M,70,White
2014,6,M,53,White
2014,5,F,21,White
2014,6,M,25,White
2014,6,M,62,White
2014,6,M,61,White
2014,6,F,56,White
2014,5,F,56,White
2014,6,M,51,White
2014,5,M,25,White
2014,6,M,45,White
2014,6,F,74,White
2014,4,F,45,White
2014,6,F,40,White
2014,6,F,16,White
2014,6,M,84,White
2014,6,M,26,White
2014,5,M,41,Black
2014,6,M,23,Black
2014,6,M,33,White
2014,6,M,27,White
2014,6,M,23,White
2014,6,M,40,White
2014,6,M,26,White
2014,6,M,29,Black
2014,6,M,43,White
2014,6,M,41,White
2014,6,M,47,White
2014,6,M,17,White
2014,6,M,41,White
2014,6,M,22,White
2014,6,M,76,White
2014,6,M,82,White
2014,6,M,52,White
2014,5,M,58,White
2014,6,M,21,Black
2014,6,F,56,White
2014,6,M,45,White
2014,6,M,78,White
2014,5,M,34,White
2014,7,M,57,White
2014,6,M,31,White
2014,6,M,17,Black
2014,6,M,23,Black
2014,6,M,86,White
2014,7,M,69,White
2014,6,M,18,Black
2014,5,M,77,White
2014,7,M,73,White
2014,7,M,68,White
2014,6,M,25,White
2014,6,M,60,Black
2014,7,M,50,White
2014,5,M,26,White
2014,7,M,71,White
2014,5,M,22,Hispanic
2014,5,M,34,Black
2014,7,M,54,White
2014,7,M,47,White
2014,7,M,54,White
2014,6,M,60,Asian/Pacific Islander
2014,7,M,55,Black
2014,7,M,44,Black
2014,7,F,46,White
2014,5,M,29,Black
2014,5,M,24,Black
2014,6,M,64,White
2014,7,M,15,White
2014,6,M,22,Black
2014,5,M,23,Black
2014,7,M,87,White
2014,6,M,45,White
2014,6,M,48,Black
2014,5,F,84,Black
2014,7,M,32,White
2014,6,M,25,Black
2014,5,M,57,White
2014,7,M,45,White
2014,7,M,19,Black
2014,7,M,85,White
2014,5,F,30,Black
2014,5,M,36,Black
2014,7,M,47,White
2014,7,M,38,White
2014,7,M,52,White
2014,7,F,46,White
2014,7,M,66,White
2014,7,F,55,White
2014,7,M,25,White
2014,6,M,36,Black
2014,5,M,19,Black
2014,7,M,22,White
2014,7,M,66,White
2014,7,M,34,White
2014,6,M,41,White
2014,7,M,22,Black
2014,6,M,56,White
2014,7,F,57,White
2014,7,M,93,White
2014,7,M,53,White
2014,7,M,51,White
2014,7,M,43,Black
2014,7,M,50,White
2014,7,M,81,White
2014,7,M,54,White
2014,7,M,19,Black
2014,7,M,33,White
2014,7,M,18,White
2014,7,M,37,White
2014,7,M,42,White
2014,6,M,56,White
2014,7,M,30,White
2014,5,M,21,Black
2014,5,M,30,Black
2014,6,M,42,Black
2014,7,M,48,White
2014,7,M,77,White
2014,7,F,40,White
2014,7,M,40,White
2014,7,M,18,Black
2014,7,M,67,White
2014,6,F,42,White
2014,7,M,67,White
2014,7,M,33,White
2014,7,M,26,Black
2014,7,M,55,White
2014,7,F,54,White
2014,8,M,54,White
2014,7,M,41,Black
2014,7,M,67,Black
2014,7,M,18,Black
2014,8,M,39,White
2014,8,M,43,White
2014,7,M,80,White
2014,8,M,22,Hispanic
2014,7,M,61,White
2014,8,M,70,White
2014,8,M,21,White
2014,8,M,41,White
2014,8,M,42,Hispanic
2014,8,F,43,Hispanic
2014,6,M,37,White
2014,8,M,42,Hispanic
2014,8,M,71,White
2014,7,M,54,White
2014,6,M,47,White
2014,8,M,74,White
2014,6,F,64,White
2014,8,M,61,White
2014,7,F,54,White
2014,8,F,49,White
2014,8,M,22,White
2014,8,M,25,White
2014,8,M,63,White
2014,8,M,23,White
2014,8,M,38,White
2014,5,M,63,White
2014,8,M,25,White
2014,6,M,20,Black
2014,8,F,29,White
2014,7,M,31,Black
2014,7,M,25,White
2014,8,M,32,Hispanic
2014,8,M,24,White
2014,8,M,26,White
2014,6,M,58,White
2014,8,M,48,White
2014,8,M,16,Black
2014,7,F,55,White
2014,8,M,24,White
2014,8,M,35,White
2014,7,M,77,White
2014,7,M,22,White
2014,8,M,81,White
2014,7,M,31,Black
2014,7,M,38,Black
2014,8,M,56,White
2014,8,F,59,White
2014,7,M,58,White
2014,7,M,46,White
2014,8,F,71,White
2014,7,M,30,White
2014,8,M,70,White
2014,7,F,27,White
2014,8,M,26,Black
2014,8,M,78,White
2014,8,M,22,White
2014,7,M,15,Black
2014,8,M,39,Black
2014,4,M,19,Black
2014,8,M,46,Black
2014,7,M,18,White
2014,8,M,43,White
2014,8,M,56,White
2014,7,F,52,White
2014,9,M,84,White
2014,8,M,28,Black
2014,8,M,29,Black
2014,7,M,58,White
2014,8,M,53,White
2014,9,M,35,White
2014,9,M,95,White
2014,9,M,37,White
2014,9,M,59,White
2014,8,M,51,White
2014,9,M,33,White
2014,8,M,79,White
2014,8,M,41,White
2014,9,F,68,White
2014,9,M,67,White
2014,9,M,58,White
2014,6,M,19,Hispanic
2014,7,F,23,White
2014,8,M,73,White
2014,9,M,35,White
2014,8,M,39,Black
2014,9,F,54,Black
2014,9,M,26,Black
2014,8,M,47,White
2014,9,M,21,White
2014,8,F,61,White
2014,9,M,14,White
2014,9,M,74,White
2014,9,M,19,Black
2014,9,F,32,Black
2014,9,M,64,White
2014,9,M,16,White
2014,9,F,56,White
2014,9,M,70,White
2014,9,M,18,Black
2014,9,M,38,Black
2014,9,M,51,Black
2014,9,M,71,White
2014,7,M,51,White
2014,9,M,36,White
2014,9,M,31,Black
2014,7,M,17,Black
2014,9,M,56,White
2014,7,M,49,Black
2014,9,M,83,White
2014,9,M,18,White
2014,9,M,49,White
2014,9,M,32,White
2014,9,M,27,Hispanic
2014,9,M,23,Black
2014,8,M,66,White
2014,9,M,21,White
2014,9,M,34,White
2014,9,F,40,White
2014,10,M,83,White
2014,9,M,23,White
2014,10,M,72,White
2014,8,M,34,White
2014,10,M,66,White
2014,9,M,25,White
2014,10,M,56,White
2014,8,M,16,White
2014,9,M,60,White
2014,10,M,40,White
2014,8,M,27,Black
2014,8,M,37,Black
2014,9,M,40,White
2014,10,M,61,White
2014,9,M,46,Black
2014,8,F,19,Black
2014,10,M,70,White
2014,9,M,20,Black
2014,10,M,69,White
2014,10,M,69,White
2014,9,M,76,White
2014,10,F,41,White
2014,9,M,28,White
2014,10,M,54,White
2014,10,M,17,White
2014,10,F,50,White
2014,9,M,76,White
2014,9,F,36,White
2014,10,M,67,White
2014,10,M,55,White
2014,9,F,23,White
2014,9,M,16,White
2014,9,M,32,White
2014,9,M,22,Black
2014,9,M,24,White
2014,9,M,54,White
2014,9,M,47,White
2014,9,M,44,Black
2014,9,M,16,Black
2014,10,M,37,White
2014,8,F,24,Black
2014,10,M,72,White
2014,10,M,26,White
2014,9,M,27,White
2014,8,M,22,Black
2014,9,M,37,Black
2014,10,M,64,White
2014,9,M,11,White
2014,9,M,44,White
2014,10,F,40,White
2014,10,M,41,White
2014,10,M,54,White
2014,10,M,20,Black
2014,10,M,33,White
2014,9,M,50,White
2014,10,F,37,White
2014,10,M,25,White
2014,10,M,25,White
2014,9,M,44,Black
2014,10,F,24,White
2014,9,M,19,Black
2014,10,M,32,Black
2014,9,M,88,Hispanic
2014,9,M,19,Black
2014,10,M,44,Black
2014,10,M,25,White
2014,10,F,50,White
2014,9,M,32,White
2014,10,M,23,Black
2014,10,M,76,White
2014,10,M,16,White
2014,8,M,74,Black
2014,10,M,58,White
2014,10,M,86,White
2014,10,M,45,Hispanic
2014,6,M,30,White
2014,11,M,49,White
2014,10,M,19,White
2014,10,M,29,Black
2014,10,M,51,White
2014,11,M,57,White
2014,10,M,29,Hispanic
2014,10,M,43,Black
2014,11,M,44,White
2014,11,M,21,White
2014,10,M,13,Black
2014,11,M,51,White
2014,10,M,36,Hispanic
2014,11,M,58,White
2014,11,M,28,Hispanic
2014,10,M,62,White
2014,11,M,68,White
2014,8,M,67,Black
2014,8,M,34,Black
2014,10,F,62,White
2014,11,M,72,White
2014,11,M,18,Black
2014,10,M,57,White
2014,11,F,17,White
2014,11,M,73,Asian/Pacific Islander
2014,10,M,26,White
2014,11,M,28,White
2014,11,M,72,White
2014,11,M,22,White
2014,11,M,34,Black
2014,10,M,23,White
2014,11,F,14,White
2014,11,M,92,White
2014,11,M,33,White
2014,11,M,62,White
2014,11,M,54,White
2014,11,M,15,Black
2014,11,M,35,White
2014,11,M,61,White
2014,11,M,47,White
2014,11,M,30,White
2014,11,M,47,White
2014,11,M,51,Hispanic
2014,9,M,45,White
2014,11,M,47,White
2014,11,M,27,White
2014,11,M,39,White
2014,11,M,51,White
2014,10,M,0,White
2014,11,M,20,Black
2014,11,M,24,White
2014,11,M,20,Black
2014,11,M,18,White
2014,11,M,82,White
2014,11,M,60,White
2014,11,M,23,White
2014,11,M,61,White
2014,11,M,21,White
2014,10,M,20,Black
2014,11,M,45,White
2014,9,M,31,Black
2014,11,F,35,Black
2014,10,M,26,Black
2014,10,M,32,Black
2014,10,M,25,Black
2014,12,M,24,White
2014,11,M,21,Black
2014,10,M,31,Black
2014,11,M,34,White
2014,11,F,31,Black
2014,10,M,16,White
2014,12,F,17,White
2014,12,M,35,White
2014,11,F,48,White
2014,11,M,27,Black
2014,11,F,19,Black
2014,12,M,25,Black
2014,12,M,30,White
2014,12,M,61,White
2014,10,M,45,Black
2014,12,M,37,Black
2014,11,M,24,Black
2014,11,F,37,White
2014,12,M,84,White
2014,12,F,45,White
2014,12,M,31,White
2014,11,M,48,White
2014,12,M,74,White
2014,10,M,22,Black
2014,12,M,67,White
2014,12,M,36,Hispanic
2014,11,M,53,White
2014,12,M,30,White
2014,9,M,35,Black
2014,12,M,27,White
2014,10,M,33,Black
2014,11,F,32,White
2014,12,M,83,White
2014,10,M,33,Black
2014,12,M,89,White
2014,12,M,19,Black
2014,11,F,63,White
2014,10,M,25,Black
2014,11,M,64,White
2014,11,M,59,White
2014,12,M,41,White
2014,12,M,77,White
2014,11,M,23,White
2014,11,M,28,White
2014,11,M,26,White
2014,11,M,20,Black
2014,10,F,14,White
2014,12,M,36,White
2014,12,F,19,White
2014,12,M,20,White
2014,10,M,47,White
2014,12,M,26,White
2014,12,M,37,White
2014,11,M,3,Black
2014,12,M,23,White
2014,11,M,62,White
2014,10,M,40,White
2014,12,M,29,White
2014,12,M,19,White
2014,12,M,41,White
2014,11,M,37,Black
2014,12,M,18,White
2014,12,F,51,White
2014,12,M,21,White
2014,12,M,21,Black
2014,11,M,18,Black
2014,11,M,21,Black
2014,12,M,33,White
2014,12,M,25,Black
2014,12,M,36,White
2014,12,M,81,White
2014,12,M,62,White
2014,12,F,55,White
2014,11,M,5,Black
2014,12,M,58,White
2014,11,M,18,White
2014,10,M,48,White
2014,11,M,43,White
2014,11,M,29,Black
2014,11,M,24,White
2014,12,M,21,Black
2014,12,M,19,Black
2014,12,M,72,White
2014,11,M,29,White
2014,12,M,75,White
2014,11,M,22,White
2014,12,M,16,Black
2014,12,F,36,Black
2014,11,M,17,Black
2014,11,M,82,White
2014,12,M,32,White
2014,12,M,60,White
2014,11,M,25,Black
2014,12,M,37,Black
2014,12,F,20,Black
2014,12,M,28,Black
2014,12,M,23,Black
2014,12,M,21,Black
2014,12,M,59,White
2014,12,M,37,White
2014,12,M,21,Black
2014,12,M,20,Black
2014,9,M,67,White
2014,11,M,23,Black
2014,12,M,39,White
2014,10,F,68,White
2014,12,M,21,Black
2014,12,M,17,Black
2014,1,M,24,White
2014,1,F,43,White
2014,1,M,26,White
2014,1,M,56,White
2014,1,M,46,White
2014,1,M,54,White
2014,1,M,61,White
2014,1,M,70,White
2014,1,M,82,White
2014,1,M,22,Hispanic
2014,1,M,94,White
2014,1,M,15,White
2014,1,M,77,White
2014,1,F,50,Native American/Native Alaskan
2014,1,M,40,Black
2014,1,M,19,Black
2014,1,M,44,White
2014,1,M,86,White
2014,1,M,33,White
2014,1,F,69,White
2014,1,M,51,White
2014,1,M,38,White
2014,1,M,76,White
2014,1,M,44,White
2014,1,M,46,Black
2014,2,M,54,White
2014,1,M,35,White
2014,2,M,41,White
2014,2,M,54,White
2014,2,M,45,Black
2014,1,M,93,White
2014,2,F,43,White
2014,2,F,61,White
2014,2,M,43,Hispanic
2014,2,M,24,Hispanic
2014,2,M,20,White
2014,2,M,15,White
2014,3,F,38,White
2014,2,M,41,White
2014,2,M,30,White
2014,2,M,45,White
2014,2,M,59,White
2014,2,M,76,White
2014,2,M,30,Black
2014,1,M,26,Hispanic
2014,3,M,84,White
2014,2,M,58,White
2014,3,M,39,White
2014,2,M,53,White
2014,3,M,29,White
2014,3,F,23,Black
2014,2,M,26,White
2014,2,M,57,White
2014,2,M,56,White
2014,1,M,69,White
2014,3,F,27,White
2014,3,M,38,White
2014,3,M,52,White
2014,3,M,56,White
2014,2,M,20,White
2014,3,M,67,White
2014,3,M,80,White
2014,3,M,55,White
2014,3,M,33,White
2014,4,M,37,White
2014,4,M,64,White
2014,2,M,68,White
2014,4,M,50,White
2014,4,M,49,White
2014,4,M,56,White
2014,3,M,44,White
2014,2,M,23,Native American/Native Alaskan
2014,4,M,25,Hispanic
2014,4,M,51,White
2014,4,M,46,White
2014,4,M,37,White
2014,4,M,64,White
2014,2,F,43,White
2014,4,M,63,White
2014,2,F,31,White
2014,4,M,89,White
2014,4,M,30,White
2014,4,M,90,White
2014,4,M,14,White
2014,4,M,69,White
2014,4,M,43,White
2014,4,M,48,White
2014,3,M,39,White
2014,4,M,30,Hispanic
2014,2,M,23,White
2014,4,M,48,White
2014,4,F,53,White
2014,4,M,25,White
2014,4,M,30,White
2014,4,M,22,White
2014,5,M,84,White
2014,4,M,21,Hispanic
2014,1,M,57,White
2014,5,M,54,White
2014,5,M,43,White
2014,5,M,68,White
2014,4,F,29,Black
2014,2,M,26,White
2014,4,M,32,White
2014,5,M,41,Hispanic
2014,5,M,64,White
2014,5,M,19,White
2014,4,M,1,Black
2014,5,M,65,White
2014,4,M,25,White
2014,5,F,24,White
2014,3,M,23,White
2014,5,M,48,White
2014,4,M,47,White
2014,1,M,62,White
2014,5,F,42,Black
2014,5,M,73,White
2014,5,M,26,Black
2014,5,F,24,Black
2014,4,M,32,White
2014,6,M,38,White
2014,5,M,53,White
2014,5,M,50,Hispanic
2014,4,M,53,White
2014,4,M,41,White
2014,6,M,67,White
2014,5,M,27,White
2014,5,M,27,Black
2014,6,M,49,White
2014,5,F,34,White
2014,4,M,27,Black
2014,6,M,50,White
2014,5,M,20,White
2014,5,M,26,Black
2014,6,M,83,White
2014,5,M,24,Black
2014,6,M,75,White
2014,5,M,50,White
2014,5,M,33,White
2014,5,M,21,Black
2014,6,M,26,Black
2014,5,M,52,White
2014,6,M,40,White
2014,6,M,52,White
2014,6,M,56,White
2014,6,M,71,White
2014,5,M,58,White
2014,6,M,21,White
2014,6,F,20,Asian/Pacific Islander
2014,6,F,45,Asian/Pacific Islander
2014,6,M,40,Hispanic
2014,5,F,47,White
2014,6,M,54,White
2014,6,M,83,White
2014,6,M,19,Black
2014,6,M,20,Hispanic
2014,6,M,65,White
2014,7,M,58,White
2014,7,M,26,Black
2014,6,M,73,White
2014,7,M,20,White
2014,7,F,61,White
2014,7,M,43,White
2014,7,M,57,White
2014,7,M,24,Hispanic
2014,7,M,78,White
2014,7,M,34,Black
2014,6,M,25,Black
2014,6,M,48,White
2014,7,F,59,White
2014,7,M,44,White
2014,7,F,5,Black
2014,7,F,22,Hispanic
2014,7,M,46,White
2014,7,M,61,White
2014,7,M,54,White
2014,8,M,43,White
2014,7,M,84,White
2014,7,M,3,Black
2014,8,M,57,White
2014,8,M,24,White
2014,8,M,20,White
2014,8,M,28,White
2014,8,M,71,White
2014,8,M,34,Hispanic
2014,8,M,17,Hispanic
2014,8,M,64,White
2014,8,M,45,White
2014,8,M,18,Hispanic
2014,7,M,21,Black
2014,8,M,18,White
2014,7,M,34,Black
2014,8,M,20,Black
2014,8,M,22,White
2014,8,M,60,White
2014,8,M,71,White
2014,8,M,23,White
2014,8,M,52,White
2014,9,M,40,White
2014,8,M,40,White
2014,7,M,32,White
2014,8,M,18,White
2014,5,M,22,Black
2014,9,M,78,White
2014,9,M,61,White
2014,9,M,35,White
2014,9,M,21,White
2014,6,M,22,Black
2014,8,M,37,White
2014,9,M,83,White
2014,8,M,29,Black
2014,9,M,70,White
2014,9,M,52,White
2014,9,M,22,White
2014,9,M,49,White
2014,9,M,70,White
2014,9,M,63,White
2014,9,M,88,White
2014,9,M,80,White
2014,9,M,42,White
2014,9,M,66,White
2014,9,M,26,White
2014,9,M,32,White
2014,9,M,43,White
2014,9,M,37,White
2014,10,M,96,White
2014,10,M,26,White
2014,10,M,58,White
2014,10,M,34,Black
2014,9,M,51,White
2014,10,M,85,White
2014,10,M,77,White
2014,9,F,30,White
2014,10,F,62,White
2014,10,M,50,White
2014,10,M,51,White
2014,9,M,26,White
2014,10,M,45,White
2014,10,M,36,Black
2014,10,M,22,Hispanic
2014,10,M,18,White
2014,10,F,64,White
2014,10,F,49,White
2014,8,M,62,White
2014,10,M,20,White
2014,10,F,47,White
2014,6,M,52,White
2014,9,M,64,White
2014,11,M,30,White
2014,11,M,17,Hispanic
2014,8,F,47,White
2014,11,F,25,White
2014,10,M,54,Hispanic
2014,10,M,46,White
2014,10,M,36,Asian/Pacific Islander
2014,11,M,29,White
2014,11,M,57,White
2014,10,F,71,Hispanic
2014,10,M,58,White
2014,10,M,72,Hispanic
2014,11,M,29,White
2014,10,M,71,White
2014,10,M,33,White
2014,11,M,24,Hispanic
2014,10,M,81,White
2014,11,F,22,Hispanic
2014,11,M,82,White
2014,11,M,34,Hispanic
2014,11,M,37,White
2014,11,M,60,White
2014,10,M,77,White
2014,11,F,16,White
2014,10,F,6,Black
2014,10,F,10,Black
2014,11,M,82,White
2014,11,F,16,White
2014,11,M,27,White
2014,10,M,69,White
2014,11,F,56,White
2014,10,M,82,White
2014,9,M,33,White
2014,8,M,18,Black
2014,11,M,31,White
2014,10,F,21,Hispanic
2014,10,M,27,Black
2014,11,M,65,White
2014,11,M,51,White
2014,12,F,44,White
2014,11,M,50,Black
2014,12,M,68,White
2014,10,M,50,White
2014,12,M,20,White
2014,12,M,31,Hispanic
2014,12,M,37,White
2014,12,M,24,Asian/Pacific Islander
2014,12,M,44,White
2014,12,M,76,White
2014,12,M,75,White
2014,12,M,61,White
2014,11,M,53,White
2014,12,M,19,Native American/Native Alaskan
2014,12,M,47,White
2014,12,M,31,White
2014,12,M,68,White
2014,12,M,40,White
2014,12,F,54,White
2014,12,F,19,Black
2014,12,M,73,White
2014,11,M,34,White
2014,12,M,20,Hispanic
2014,12,M,27,White
2014,10,M,64,White
2014,12,M,26,Hispanic
2014,12,M,67,White
2014,12,M,35,White
2014,12,F,29,White
2014,12,M,52,White
2014,11,F,50,White
2014,12,M,24,White
2014,12,M,26,White
2014,12,M,49,Black
2014,12,M,43,Black
2014,12,M,56,White
2014,12,M,63,White
2014,10,M,52,White
2014,4,F,40,White
2014,11,M,45,White
2014,12,M,62,White
2014,12,M,19,White
2014,12,F,59,White
2014,12,M,32,White
2014,12,M,44,White
2014,1,M,62,White
2014,1,F,51,White
2014,1,M,52,White
2014,1,M,56,White
2014,1,F,85,White
2014,1,M,76,White
2014,1,M,59,White
2014,1,M,17,White
2014,1,M,70,Black
2014,1,M,77,White
2014,1,M,48,White
2014,1,M,55,White
2014,1,M,38,White
2014,1,M,55,White
2014,1,M,40,White
2014,1,M,73,White
2014,1,M,50,White
2014,1,M,38,White
2014,1,M,34,White
2014,1,M,47,White
2014,2,M,61,White
2014,2,M,18,White
2014,2,M,42,White
2014,2,M,21,White
2014,1,F,55,White
2014,1,F,59,White
2014,1,M,39,White
2014,1,M,47,White
2014,1,M,77,White
2014,2,M,23,Black
2014,1,M,79,White
2014,2,M,75,White
2014,2,M,16,White
2014,2,M,78,White
2014,1,M,49,White
2014,2,M,56,White
2014,2,M,49,White
2014,1,M,58,White
2014,2,M,59,White
2014,2,M,54,Black
2014,2,M,62,White
2014,1,M,38,White
2014,2,M,42,White
2014,1,M,18,White
2014,1,M,46,White
2014,2,M,62,White
2014,2,M,49,White
2014,1,M,55,White
2014,1,M,40,White
2014,1,M,38,White
2014,3,M,29,White
2014,2,F,58,White
2014,2,M,79,White
2014,3,F,62,White
2014,2,F,24,White
2014,1,M,41,White
2014,1,F,26,White
2014,3,M,59,White
2014,1,M,51,White
2014,2,M,38,White
2014,2,M,60,White
2014,3,M,32,White
2014,3,M,60,White
2014,2,M,21,White
2014,1,M,28,White
2014,2,M,17,White
2014,2,M,57,White
2014,3,M,29,Black
2014,2,M,53,White
2014,3,M,48,White
2014,3,M,60,White
2014,3,M,38,Black
2014,3,M,76,White
2014,2,M,54,White
2014,1,M,63,White
2014,2,M,69,White
2014,2,F,53,White
2014,2,M,41,White
2014,3,M,41,White
2014,3,M,83,White
2014,3,M,56,White
2014,3,M,61,White
2014,3,F,50,White
2014,2,F,41,White
2014,2,M,33,White
2014,3,M,52,White
2014,2,M,90,White
2014,1,M,18,White
2014,2,M,58,White
2014,3,M,71,White
2014,2,M,51,White
2014,3,M,69,White
2014,2,M,51,White
2014,3,M,50,White
2014,3,M,53,White
2014,3,M,81,White
2014,3,M,32,White
2014,4,F,53,White
2014,4,M,74,Asian/Pacific Islander
2014,3,M,71,Black
2014,3,M,63,White
2014,3,M,55,White
2014,4,M,54,White
2014,3,M,37,White
2014,3,M,51,White
2014,1,M,53,White
2014,4,M,56,White
2014,4,M,23,White
2014,3,M,62,White
2014,3,M,75,White
2014,3,M,53,White
2014,4,M,37,White
2014,4,M,33,White
2014,3,M,44,White
2014,3,F,26,Black
2014,3,M,25,Black
2014,4,M,47,White
2014,4,M,49,White
2014,3,M,59,White
2014,3,M,30,White
2014,3,M,24,White
2014,3,M,58,White
2014,4,M,21,Black
2014,3,M,62,White
2014,4,M,42,White
2014,4,M,64,White
2014,3,M,44,White
2014,3,M,20,White
2014,4,M,59,White
2014,3,M,58,White
2014,3,M,24,White
2014,3,M,66,White
2014,4,M,59,White
2014,3,M,59,White
2014,4,M,28,White
2014,3,M,75,White
2014,3,M,27,White
2014,3,M,60,White
2014,3,M,27,White
2014,4,M,21,Black
2014,4,F,33,White
2014,4,F,67,White
2014,4,M,90,White
2014,4,M,43,White
2014,4,M,42,Black
2014,3,M,34,Hispanic
2014,5,M,74,White
2014,4,M,52,White
2014,4,M,46,White
2014,4,F,79,White
2014,4,M,51,White
2014,4,M,78,White
2014,4,M,51,White
2014,4,M,59,White
2014,4,F,61,Black
2014,4,F,16,White
2014,4,M,51,White
2014,4,M,54,White
2014,4,M,24,White
2014,4,M,69,White
2014,4,F,55,White
2014,4,F,48,White
2014,5,F,25,White
2014,4,F,65,White
2014,4,M,38,White
2014,5,M,4,Black
2014,3,M,68,White
2014,4,M,26,White
2014,4,M,53,White
2014,4,M,66,White
2014,3,M,33,Asian/Pacific Islander
2014,3,M,65,White
